traffic_load,time_of_day,day_of_week,embb_allocation,urllc_allocation,mmtc_allocation,embb_utilization,urllc_utilization,mmtc_utilization,client_count,bs_count,qos_violations,is_emergency,is_special_event,action,reward,next_traffic_load,next_time_of_day,next_day_of_week,next_embb_allocation,next_urllc_allocation,next_mmtc_allocation,next_embb_utilization,next_urllc_utilization,next_mmtc_utilization,next_client_count,next_bs_count,next_qos_violations,next_is_emergency,next_is_special_event,done
0.7222811260948241,0.5617295785901677,0.3636094692015185,0.21899247017877368,0.5625331735788063,0.21847435624241998,2.0,1.412377573485455,2.0,0.7687672600538047,0.8342297763938441,2.0,0.0,0.0,26,-4.0,0.7222811260948241,0.5617295785901677,0.3636094692015185,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.420630762497671,2.0,1.2393133982461852,0.7687672600538047,0.8342297763938441,3.0,0.0,0.0,1
0.9578599471665685,0.17287517346157233,0.9620016915960504,0.2642313384355783,0.1322669797697888,0.6035016817946328,2.0,2.0,2.0,0.8949608299637128,0.9016409063583447,1.0,0.0,0.0,26,-3.0,0.9578599471665685,0.17287517346157233,0.9620016915960504,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.6339509577761742,0.9785413973036239,2.0,0.8949608299637128,0.9016409063583447,3.0,0.0,0.0,1
0.7712597690256281,0.655571537420897,0.1557142280082341,0.23262936925534514,0.18365723850078514,0.5837133922438698,2.0,2.0,1.1891688649710865,0.6946345129154782,0.676590662514744,3.0,0.0,0.0,25,-5.0,0.7712597690256281,0.655571537420897,0.1557142280082341,0.37499999999999994,0.37499999999999994,0.25,1.0707716283310493,0.716118236416845,2.0,0.6946345129154782,0.676590662514744,2.0,0.0,0.0,0
0.6301987423716162,0.6913316961945013,0.6117935349889827,0.1511289433060756,0.5149096371916602,0.3339614195022642,2.0,1.3462917889624726,1.6983364994069599,0.6318086445123073,0.7794238688002553,3.0,0.0,0.0,14,-5.5,0.6301987423716162,0.6913316961945013,0.6117935349889827,0.28571428571428575,0.28571428571428575,0.4285714285714286,1.0556337421699953,2.0,1.3979478494222286,0.6318086445123073,0.7794238688002553,3.0,0.0,0.0,1
0.5212517921263272,0.4977342053294178,0.05137182827976605,0.3238464669631241,0.20146956040700117,0.47468397262987466,1.9314774572569835,2.0,0.9882925060953903,0.6082216716718106,0.6214834590214959,3.0,0.0,0.0,25,-7.0,0.5212517921263272,0.4977342053294178,0.05137182827976605,0.37499999999999994,0.37499999999999994,0.25,1.5702877906653083,0.997027606180319,1.9793833029353247,0.6082216716718106,0.6214834590214959,3.0,0.0,0.0,1
0.7349234240509026,0.6232321739074864,0.9706718317078994,0.3549333696078105,0.33041606088897874,0.31465056950321074,2.0,2.0,2.0,0.8132704217642812,0.8432010020328272,2.0,0.0,0.0,26,-7.0,0.7349234240509026,0.6232321739074864,0.9706718317078994,0.33333333333333337,0.33333333333333337,0.33333333333333337,2.0,2.0,1.7929500564472107,0.8132704217642812,0.8432010020328272,3.0,0.0,0.0,1
0.98578515778323,0.2058219771818124,0.2589132009008541,0.24375620105413118,0.6729057541241507,0.08333804482171818,2.0,1.318470880308772,2.0,0.8082929727939837,0.7340650699244455,3.0,0.0,0.0,26,-6.0,0.98578515778323,0.2058219771818124,0.2589132009008541,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.576201686285559,2.0,0.46853707113700643,0.8082929727939837,0.7340650699244455,3.0,0.0,0.0,1
0.896371337138111,0.6937911897859348,0.785280179834275,0.21926486644137558,0.39274829083539226,0.38798684272323214,2.0,2.0,2.0,0.7816649559085823,0.7672823082410938,3.0,0.0,1.0,19,-8.0,0.896371337138111,0.6937911897859348,0.785280179834275,0.4999999999999999,0.16666666666666666,0.3333333333333333,0.7514616079223329,2.0,2.0,0.7816649559085823,0.7672823082410938,2.0,0.0,1.0,0
0.565739328293172,0.07556207452131525,0.16392467007299238,0.28654574218751144,0.671646974321224,0.041807283491264495,1.5794736965184715,0.758084849527424,2.0,0.6409737375502316,0.7228749856660543,2.0,0.0,0.0,23,-5.0,0.565739328293172,0.07556207452131525,0.16392467007299238,0.37499999999999994,0.25,0.37499999999999994,1.2378957585100991,1.9777497325671742,0.1339330343817885,0.6409737375502316,0.7228749856660543,2.0,0.0,1.0,0
1.32728396821428,0.5354099686907351,0.8518303944084584,0.3767956890232834,0.23939221420484605,0.38381209677187056,2.0,2.0,2.0,1.0,0.792093008311605,3.0,0.0,0.0,4,-7.0,1.32728396821428,0.5354099686907351,0.8518303944084584,0.2,0.4,0.4,2.0,1.1986029097564843,1.960367925523028,1.0,0.792093008311605,3.0,0.0,0.0,1
0.5639859465064772,0.32282579087376695,0.5773187830249067,0.14785174600661535,0.5198366295879772,0.3323116244054075,2.0,1.193422136583261,1.5274438646677984,0.7640378729271708,0.611791323305127,2.0,0.0,0.0,23,-3.5,0.5639859465064772,0.32282579087376695,0.5773187830249067,0.37499999999999994,0.25,0.37499999999999994,0.8383449182214473,2.0,1.5690783297868114,0.7640378729271708,0.611791323305127,3.0,0.0,0.0,1
0.902213425030584,0.18702003034685977,0.6555904466795796,0.4843564384146038,0.12951402123053737,0.3861295403548588,1.490164438377176,2.0,2.0,0.8537154845694983,0.8219919097205083,2.0,0.0,1.0,19,-6.5,0.902213425030584,0.18702003034685977,0.6555904466795796,0.4999999999999999,0.16666666666666666,0.3333333333333333,1.3559566408067667,1.6397643102508668,2.0,0.8537154845694983,0.8219919097205083,2.0,0.0,1.0,0
0.8870375374425372,0.4963465009817851,0.8570786200847494,0.315485589794366,0.29668706928777994,0.387827340917854,2.0,2.0,2.0,0.8695652636735742,0.7703997197472499,2.0,0.0,0.0,26,-7.0,0.8870375374425372,0.4963465009817851,0.8570786200847494,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.9879474195308988,1.8314828685275542,2.0,0.8695652636735742,0.7703997197472499,2.0,0.0,0.0,0
1.0309927377493855,0.6456687719549785,0.30122987296232384,0.17515306086932678,0.0815154908557676,0.7433314482749057,2.0,2.0,1.2482903368717488,0.9310303925648946,0.8247279190351355,3.0,1.0,0.0,15,-4.0,1.0309927377493855,0.6456687719549785,0.30122987296232384,0.33333333333333337,0.5,0.16666666666666669,1.1840044310013695,0.3271866967943289,2.0,0.9310303925648946,0.8247279190351355,2.0,0.0,0.0,1
0.9043005923774514,0.5828497466812174,0.36328488747403254,0.22804162629658065,0.41029785508917266,0.3616605186142466,2.0,2.0,2.0,0.8121784756956044,0.8886403909660291,3.0,0.0,0.0,26,-7.5,0.9043005923774514,0.5828497466812174,0.36328488747403254,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.3543296846342543,2.0,2.0,0.8121784756956044,0.8886403909660291,3.0,0.0,0.0,1
1.1256353033407684,0.3741321703161655,0.8980124029016676,0.39419388622224294,0.07757450873972595,0.5282316050380312,2.0,2.0,1.9178552804195674,0.9430013199445504,0.8726993129499554,3.0,0.0,1.0,21,-7.0,1.1256353033407684,0.3741321703161655,0.8980124029016676,0.5,0.33333333333333337,0.16666666666666669,1.5878050125252527,0.41756299925866874,2.0,0.9430013199445504,0.8726993129499554,3.0,0.0,0.0,1
1.1712453432759151,0.5235101735032637,0.27225914283707486,0.2007421246560912,0.331688668349178,0.46756920699473076,2.0,2.0,2.0,0.8993885573250651,0.8619585869358705,3.0,0.0,0.0,9,-7.0,1.1712453432759151,0.5235101735032637,0.27225914283707486,0.5,0.25,0.25,0.8852640180841067,2.0,2.0,0.8993885573250651,0.8619585869358705,3.0,0.0,0.0,1
1.29436930111545,0.5838942558760909,0.46461873098442774,0.29818735225451415,0.35737201507996746,0.3444406326655184,2.0,2.0,2.0,0.9926395873219777,0.891777099081178,3.0,0.0,0.0,26,-9.0,1.29436930111545,0.5838942558760909,0.46461873098442774,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.741453016326099,2.0,2.0,0.9926395873219777,0.891777099081178,3.0,0.0,1.0,1
1.0414943255433675,0.6610890046975083,0.5922243195660871,0.21236138868055077,0.3527022193267301,0.4349363919927191,2.0,2.0,2.0,0.9874313777903785,0.7410014621107476,2.0,0.0,0.0,26,-5.0,1.0414943255433675,0.6610890046975083,0.5922243195660871,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.1920617286762112,2.0,2.0,0.9874313777903785,0.7410014621107476,2.0,0.0,0.0,0
1.5913328514254683,0.2754452876547677,0.28088014080559254,0.25350774016312516,0.39977466202636974,0.3467175978105051,2.0,2.0,2.0,1.0,0.8603136807295713,3.0,1.0,0.0,7,-11.0,1.5913328514254683,0.2754452876547677,0.28088014080559254,0.16666666666666666,0.4999999999999999,0.3333333333333333,2.0,1.5273099791631604,2.0,1.0,0.8603136807295713,2.0,1.0,0.0,0
0.8584630456328026,0.2691873745312148,0.7527184162867747,0.33709265458837956,0.1522203855919479,0.5106869598196725,2.0,2.0,1.5128969444262672,0.8103359999641585,0.8197128828558577,2.0,0.0,0.0,26,-5.0,0.8584630456328026,0.2691873745312148,0.7527184162867747,0.33333333333333337,0.33333333333333337,0.33333333333333337,2.0,0.9035964441032831,2.0,0.8103359999641585,0.8197128828558577,2.0,0.0,0.0,0
1.041542483483856,0.8126817476907209,0.8400316653110014,0.13691548474969625,0.6441139300416179,0.21897058520868581,2.0,1.45531433402613,2.0,1.0,0.8898822309228636,3.0,0.0,0.0,26,-5.5,1.041542483483856,0.8126817476907209,0.8400316653110014,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.8249408235840968,2.0,1.359402051253686,1.0,0.8898822309228636,3.0,0.0,0.0,1
0.6159994994105356,0.05390196551376669,0.8239274010545562,0.4030164224192456,0.2521414777144784,0.3448420998662759,1.2227779616776613,2.0,2.0,0.6544618320562584,0.6778018716435432,3.0,0.0,0.0,17,-7.5,0.6159994994105356,0.05390196551376669,0.8239274010545562,0.25,0.37499999999999994,0.37499999999999994,2.0,1.3194782916863794,1.8893747775072567,0.6544618320562584,0.6778018716435432,2.0,0.0,0.0,0
0.8896767328005648,0.7817217148167603,0.35638462498940304,0.29512266265708437,0.2030926080775812,0.5017847292653344,2.0,2.0,1.5957222546266616,0.9399790758022877,0.6960832656054049,3.0,0.0,0.0,26,-7.0,0.8896767328005648,0.7817217148167603,0.35638462498940304,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.6652178440743342,1.1974262196672982,2.0,0.9399790758022877,0.6960832656054049,2.0,0.0,0.0,0
0.5888231917992337,0.9100770814915338,0.4115343023278887,0.4232880070689829,0.26902396937470097,0.307688023556316,1.112855893794834,1.969864892898075,2.0,0.6783531633821329,0.67278492545634,3.0,0.0,0.0,17,-7.5,0.5888231917992337,0.9100770814915338,0.4115343023278887,0.25,0.37499999999999994,0.37499999999999994,1.9811510089434963,1.3703318844480672,1.6948015734661348,0.6783531633821329,0.67278492545634,3.0,0.0,0.0,1
1.1710279192753756,0.36050565782249866,0.25458704912121644,0.3108316331450032,0.26307497284663095,0.4260933940083658,2.0,2.0,2.0,1.0,0.7397304471191904,2.0,0.0,0.0,26,-7.0,1.1710279192753756,0.36050565782249866,0.25458704912121644,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.7459435679367565,1.410831407036477,2.0,1.0,0.7397304471191904,3.0,0.0,0.0,1
0.994317056448483,0.7187951338538607,0.48893720189344025,0.171752483486568,0.7523123082554148,0.07593520825801715,2.0,1.1895131064369286,2.0,0.9175663449463605,0.7696792762794075,2.0,0.0,0.0,25,-3.5,0.994317056448483,0.7187951338538607,0.48893720189344025,0.37499999999999994,0.37499999999999994,0.25,0.9998558420447788,2.0,0.5554966579994571,0.9175663449463605,0.7696792762794075,1.0,0.0,0.0,0
0.685097193339323,0.2744116672143746,0.600609185212988,0.486656163284589,0.2908924131403797,0.22245142357503128,1.1262114733579383,2.0,2.0,0.7320754598488904,0.8056734027113788,3.0,0.0,0.0,22,-7.0,0.685097193339323,0.2744116672143746,0.600609185212988,0.4285714285714286,0.28571428571428575,0.28571428571428575,1.0030347110362943,2.0,1.602944527259245,0.7320754598488904,0.8056734027113788,2.0,0.0,0.0,0
0.7608248552430129,0.7856434415896898,0.253947047989586,0.7090229883983762,0.0551062452384611,0.23587076636316281,0.8584487303709607,2.0,2.0,0.7724995968966042,0.7393455084522309,2.0,0.0,0.0,17,-5.0,0.7608248552430129,0.7856434415896898,0.253947047989586,0.25,0.37499999999999994,0.37499999999999994,2.0,0.3772253430532261,1.1528577757794813,0.7724995968966042,0.7393455084522309,2.0,0.0,0.0,1
0.4948623233064575,0.9629707267888624,0.3592008295706006,0.13506706890084058,0.5838320426669245,0.28110088843223474,2.0,0.7628496869430963,2.0,0.6574705087545928,0.8432404016014357,3.0,0.0,0.0,23,-5.5,0.4948623233064575,0.9629707267888624,0.3592008295706006,0.37499999999999994,0.25,0.37499999999999994,0.7621947405840973,1.7392196601282186,1.4789074320441105,0.6574705087545928,0.8432404016014357,2.0,0.0,0.0,0
1.5522074367804841,0.6076115787846965,0.1634575893564585,0.42543690374910653,0.26783938504359206,0.30672371120730135,2.0,2.0,2.0,1.0,0.7340811385328173,3.0,0.0,0.0,26,-9.0,1.5522074367804841,0.6076115787846965,0.1634575893564585,0.33333333333333337,0.33333333333333337,0.33333333333333337,2.0,1.4846033715917861,1.7941680823955488,1.0,0.7340811385328173,2.0,0.0,0.0,0
0.6950681510409453,0.7909334458915726,0.7066378686316119,0.2602605168659523,0.5458956387860858,0.19384384434796184,2.0,1.145935764073731,2.0,0.8435735834769362,0.6422473495104641,1.0,0.0,0.0,23,-1.5,0.6950681510409453,0.7909334458915726,0.7066378686316119,0.37499999999999994,0.25,0.37499999999999994,1.4128009896749976,2.0,0.82290321727826,0.8435735834769362,0.6422473495104641,3.0,0.0,0.0,1
0.9182204641251805,0.9455110226650871,0.6764955925650348,0.29976034372220695,0.5377215740010809,0.16251808227671216,2.0,1.536851890772382,2.0,0.9304971266786974,0.8081638320947975,2.0,0.0,0.0,26,-5.0,0.9182204641251805,0.9455110226650871,0.6764955925650348,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.857852324346873,2.0,1.105775629084215,0.9304971266786974,0.8081638320947975,2.0,0.0,0.0,0
0.8377598221972467,0.5774261689592398,0.7424320801800809,0.4296060463037093,0.1559969704176602,0.4143969832786305,2.0,2.0,1.819472318577574,0.8936511221921785,0.8417051427019175,1.0,0.0,0.0,26,-3.0,0.8377598221972467,0.5774261689592398,0.7424320801800809,0.33333333333333337,0.33333333333333337,0.33333333333333337,2.0,0.798468831736135,2.0,0.8936511221921785,0.8417051427019175,2.0,0.0,0.0,0
0.7251400693134734,0.3024989716596288,0.9647662487226181,0.28483768467538684,0.5786812415496814,0.13648107377493185,2.0,1.3783997457887875,2.0,0.7554665452676507,0.6947514229642422,2.0,0.0,0.0,26,-5.0,0.7251400693134734,0.3024989716596288,0.9647662487226181,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.5509345256478237,2.0,0.8873519000751772,0.7554665452676507,0.6947514229642422,2.0,0.0,0.0,0
1.480919597264655,0.5728179023868576,0.049516867786725816,0.2724781621368431,0.5404794059960297,0.18704243186712702,2.0,2.0,2.0,1.0,0.9475293743481936,3.0,0.0,0.0,26,-7.0,1.480919597264655,0.5728179023868576,0.049516867786725816,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.3860168477411632,2.0,1.188514658056797,1.0,0.9475293743481936,3.0,0.0,0.0,1
1.0603144824609203,0.4296284655412148,0.234362910652403,0.35063093005336116,0.21279163685823357,0.4365774330884053,2.0,2.0,2.0,0.9850968275277106,0.7809841737337777,3.0,0.0,0.0,26,-7.0,1.0603144824609203,0.4296284655412148,0.234362910652403,0.33333333333333337,0.33333333333333337,0.33333333333333337,2.0,1.3087757874197168,2.0,0.9850968275277106,0.7809841737337777,3.0,0.0,0.0,1
1.0135590694629053,0.20080916595606546,0.6232979133814608,0.3014331591791726,0.4733585316284716,0.2252083091923559,2.0,1.9270871898693958,2.0,0.9167800838282125,0.8924413578695868,3.0,0.0,0.0,26,-7.5,1.0135590694629053,0.20080916595606546,0.6232979133814608,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.7419082669009893,2.0,1.351434233784371,0.9167800838282125,0.8924413578695868,2.0,0.0,0.0,0
0.6827274230297048,0.21181648578463008,0.621855380566731,0.27055138229575276,0.27593933733895315,0.4535092803652943,2.0,2.0,1.9570617148643856,0.6905020255035756,0.5770759486868956,2.0,0.0,0.0,11,-7.0,0.6827274230297048,0.21181648578463008,0.621855380566731,0.3333333333333333,0.16666666666666666,0.4999999999999999,1.5779898794442027,2.0,1.6385537122669382,0.6905020255035756,0.5770759486868956,3.0,0.0,0.0,1
1.1444814785332154,0.6575886785660013,0.1398618365113795,0.22238697171948793,0.5290589261049581,0.2485541021755539,2.0,2.0,2.0,1.0,0.7007832908981708,2.0,0.0,0.0,26,-4.0,1.1444814785332154,0.6575886785660013,0.1398618365113795,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.2124237171567438,2.0,1.52295872896392,1.0,0.7007832908981708,2.0,0.0,0.0,0
1.00769801541153,0.3852987934300196,0.365357029187495,0.3657598805504475,0.2492321474744138,0.3850079719751387,2.0,2.0,2.0,0.8604412533356467,0.8216186299183976,3.0,0.0,0.0,26,-7.5,1.00769801541153,0.3852987934300196,0.365357029187495,0.33333333333333337,0.33333333333333337,0.33333333333333337,2.0,1.567732164152921,2.0,0.8604412533356467,0.8216186299183976,3.0,0.0,0.0,1
0.41316297030070737,0.14322191944673135,0.26970812009162726,0.4589832092296707,0.34680955582322603,0.1942072349471033,0.7201360955998976,1.072192697770336,2.0,0.5156896270021453,0.684560012170415,1.0,0.0,0.0,14,0.5,0.41316297030070737,0.14322191944673135,0.26970812009162726,0.28571428571428575,0.28571428571428575,0.4285714285714286,1.269907737897125,1.3384140175071508,0.8126116715803403,0.5156896270021453,0.684560012170415,2.0,0.0,0.0,0
0.12679304324159157,0.1890047808672366,0.18072870005963326,0.4543095466907914,0.13255518091289462,0.41313527239631387,0.22327163347573406,0.8608772447183295,0.3989757525616196,0.37843115358270857,0.6385326425187283,0.0,0.0,0.0,3,-1.5,0.12679304324159157,0.1890047808672366,0.18072870005963326,0.25,0.5,0.25,0.29227822076367466,0.2834574453237002,0.7929766649634559,0.37843115358270857,0.6385326425187283,0.0,0.0,0.0,0
0.9638933784102719,0.25841161643894905,0.9906416945153133,0.40476451494569343,0.4415095429946667,0.15372594205963977,1.9050946272592022,1.9648590938378059,2.0,0.8478525658001718,0.8209692024645604,2.0,0.0,0.0,26,-5.0,0.9638933784102719,0.25841161643894905,0.9906416945153133,0.33333333333333337,0.33333333333333337,0.33333333333333337,2.0,2.0,0.7570195000430502,0.8478525658001718,0.8209692024645604,2.0,0.0,0.0,0
0.7385760860358204,0.7118560059488256,0.27688097945235546,0.3118618898239837,0.1695115430743993,0.5186265671016171,1.894623511587584,2.0,1.2816899858159343,0.8102440037848953,0.8273659642561644,2.0,0.0,0.0,25,-5.0,0.7385760860358204,0.7118560059488256,0.27688097945235546,0.37499999999999994,0.37499999999999994,0.25,1.6553620718586062,1.026017109986931,2.0,0.8102440037848953,0.8273659642561644,3.0,0.0,0.0,1
0.5900782757554368,0.6899375045241749,0.4221383490118028,0.14897307999295764,0.43671222005156024,0.41431469995548204,2.0,1.4863016731117495,1.2818045032844754,0.630064882183745,0.6314418156677815,3.0,0.0,0.0,25,-7.0,0.5900782757554368,0.6899375045241749,0.4221383490118028,0.37499999999999994,0.37499999999999994,0.25,0.5673768110766094,1.6670193205272317,2.0,0.630064882183745,0.6314418156677815,3.0,0.0,0.0,1
0.6736600321857912,0.8345561177787139,0.7988374780484214,0.3845499088191344,0.20796814316205559,0.40748194801880994,1.4014514459347,2.0,1.4879040210616268,0.7853249129525319,0.7426554406428396,2.0,0.0,0.0,18,-5.0,0.6736600321857912,0.8345561177787139,0.7988374780484214,0.6,0.2,0.2,0.90131667171268,2.0,2.0,0.7853249129525319,0.7426554406428396,1.0,0.0,0.0,0
0.848432304389638,0.7638432687465406,0.8341219412213312,0.41652516362265973,0.23722880910596505,0.3462460272713752,1.6295434292815085,2.0,2.0,0.7632083270593346,0.9001272236062339,3.0,0.0,0.0,14,-9.0,0.848432304389638,0.7638432687465406,0.8341219412213312,0.28571428571428575,0.28571428571428575,0.4285714285714286,2.0,1.7609716181553992,1.6002667589761002,0.7632083270593346,0.9001272236062339,1.0,0.0,0.0,0
1.1256878294882675,0.4932810183336095,0.6468338904779095,0.10632080883425893,0.5433712396942503,0.35030795147149063,2.0,2.0,2.0,0.9541831794029614,0.7371214825135604,1.0,0.0,0.0,4,-3.0,1.1256878294882675,0.4932810183336095,0.6468338904779095,0.2,0.4,0.4,1.1257674487710416,2.0,1.6460077554334926,0.9541831794029614,0.7371214825135604,3.0,0.0,0.0,1
0.1,0.9271803981768543,0.19926009775577802,0.39998235014916195,0.24491425561180352,0.3551033942390344,0.2000088253148328,0.367475546799745,0.3660905587190523,0.3910374021157789,0.740073104006719,0.0,0.0,0.0,3,-1.5,0.1,0.9271803981768543,0.19926009775577802,0.25,0.5,0.25,0.11473257060871583,0.08409075676400013,0.5360767214711412,0.3910374021157789,0.740073104006719,0.0,0.0,0.0,0
0.8409159521776213,0.7584604430671887,0.09927889314550853,0.33182946879299274,0.07741071811870195,0.5907598130883053,2.0,2.0,1.28110331845936,0.7397508268266254,0.7064764562548971,2.0,0.0,1.0,5,-8.0,0.8409159521776213,0.7584604430671887,0.09927889314550853,0.16666666666666666,0.3333333333333333,0.4999999999999999,2.0,0.47086640600916696,1.6406068765884823,0.7397508268266254,0.7064764562548971,3.0,0.0,1.0,1
0.6061724474132241,0.8644329750865425,0.7952606060139992,0.0462515675220781,0.5169245009289057,0.4368239315490162,2.0,1.0553866216276206,1.248913265208055,0.8009571609100447,0.6256414236779311,3.0,0.0,0.0,22,-9.0,0.6061724474132241,0.8644329750865425,0.7952606060139992,0.4285714285714286,0.28571428571428575,0.28571428571428575,0.23850943309051142,1.9244693143115192,1.6934917981310518,0.8009571609100447,0.6256414236779311,3.0,0.0,0.0,1
0.1,0.7946816244122715,0.3352292409392129,0.28250357140752685,0.27728821577361074,0.4402082128188626,0.28318226067519564,0.3245720332864042,0.20444870717810373,0.3533666170539327,0.6978743461012251,0.0,0.0,0.0,3,-3.0,0.1,0.7946816244122715,0.3352292409392129,0.25,0.5,0.25,0.1736915263938841,0.13036830990276202,0.36378788056377326,0.3533666170539327,0.6978743461012251,0.0,0.0,0.0,0
0.5841494003487765,0.8263842431634993,0.3134095456599354,0.3263490291129962,0.10817162284701508,0.5654793480399887,1.431962342738317,2.0,0.929714696276973,0.6430251116061366,0.7739270991886413,2.0,0.0,0.0,25,-3.5,0.5841494003487765,0.8263842431634993,0.3134095456599354,0.37499999999999994,0.37499999999999994,0.25,1.3429370408845305,0.4722120732744307,2.0,0.6430251116061366,0.7739270991886413,3.0,0.0,0.0,1
