timestamp,traffic_load,hour_of_day,day_of_week,is_weekend,embb_allocation,urllc_allocation,mmtc_allocation,embb_utilization,urllc_utilization,mmtc_utilization,client_count,bs_count,emergency,special_event,iot_surge,optimal_embb,optimal_urllc,optimal_mmtc
2025-01-01 12:00:00,0.7734999468428793,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.6215547248106187,0.6095835032706952,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-01 13:00:00,0.8780757041811131,0.5416666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.740418763505434,0.5510243492569702,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-01 14:00:00,0.6934859593270082,0.5833333333333334,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.656415549864148,0.6143408885473935,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-01 15:00:00,0.6764483822798433,0.625,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.9702380066403202,1.9702380066403202,1.9702380066403202,0.46959412434000697,0.601450552466807,False,False,False,0.2771164001475626,0.3706349324479573,0.35224866740448
2025-01-01 16:00:00,0.8172130355458946,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.651747516343052,0.5069771710837562,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-01 17:00:00,0.8801400505595577,0.7083333333333334,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.7370197291733229,0.5205005630026747,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-01 18:00:00,0.7051204309206497,0.75,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.6540036094490311,0.549800041595304,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-01 19:00:00,0.742184176364298,0.7916666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.6152701361070154,0.49159786218054313,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-01 20:00:00,0.34109742310070873,0.8333333333333334,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9934876400991517,0.9934876400991517,0.9934876400991517,0.6122617106913291,0.44866977055868057,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-01 21:00:00,0.4009122602974551,0.875,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.1677056125168594,1.1677056125168594,1.1677056125168594,0.42029115005421164,0.5858522148734862,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-01 22:00:00,0.495704975469916,0.9166666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.9983393116441532,1.4438008994269398,1.4438008994269398,0.5438744008891704,0.42677260709729875,False,True,False,0.6027437225443398,0.2810390011893766,0.11621727626628366
2025-01-01 23:00:00,0.26600657253649884,0.9583333333333334,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.4142377352909195,0.7747764248635889,0.7747764248635889,0.4250683070439952,0.4764072519670288,False,True,False,0.5840203655777517,0.2829898172111241,0.1329898172111241
2025-01-02 00:00:00,0.3261503126260398,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9499523668719605,0.9499523668719605,0.9499523668719605,0.49961440370344473,0.471339864976597,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-02 01:00:00,0.2025201360408626,0.041666666666666664,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5898644739054251,0.5898644739054251,0.5898644739054251,0.3316548151694583,0.4596488293425632,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-02 02:00:00,0.20483530350165727,0.08333333333333333,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5966076801019143,0.5966076801019143,0.5966076801019143,0.41421991107097567,0.6374128102679146,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-02 03:00:00,0.548633205301828,0.125,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.5979607921412466,1.5979607921412466,1.5979607921412466,0.524956129473981,0.6158342085976339,False,False,False,0.28006797359529173,0.3865986930713749,0.3333333333333333
2025-01-02 04:00:00,0.3567357077853525,0.16666666666666666,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0390360420932598,1.0390360420932598,1.0390360420932598,0.6367946302106094,0.45109793449322066,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-02 05:00:00,0.48767999189069655,0.20833333333333334,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.420427160846689,1.420427160846689,1.420427160846689,0.5465239092769542,0.5443075335550188,False,False,False,0.29659547319221846,0.37007119347444817,0.3333333333333333
2025-01-02 06:00:00,0.4209470892536379,0.25,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.226059483263023,1.226059483263023,1.7469575579636536,0.6606913235959135,0.5285761091704054,False,False,True,0.15004493987746914,0.3087314342984768,0.5412236258240541
2025-01-02 07:00:00,0.4265380875128732,0.2916666666666667,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.2423439442122521,1.2423439442122521,1.2423439442122521,0.5730007870525842,0.3025284559160587,False,False,False,0.32627600929795797,0.34039065736870866,0.3333333333333333
2025-01-02 08:00:00,0.7094771797478958,0.3333333333333333,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.5690742673046805,0.46297444043760716,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-02 09:00:00,0.927300456461891,0.375,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.6346181195980525,0.49619777364439843,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-02 10:00:00,0.7233563473743705,0.4166666666666667,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.6407330412018392,0.4098013570600676,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-02 11:00:00,0.9077970082460629,0.4583333333333333,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.8124487006246307,0.557269339722893,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-02 12:00:00,0.6289098393269844,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.8317762310494692,1.8317762310494692,1.8317762310494692,0.4863561744717563,0.5743741893356875,False,False,False,0.27403947180109933,0.3890965025267375,0.3368640256721633
2025-01-02 13:00:00,0.6049559623245635,0.5416666666666666,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.7620076572560102,1.7620076572560102,1.7620076572560102,0.48622129949825077,0.44074265632629583,False,False,False,0.2745997447581329,0.3920669219085337,0.3333333333333333
2025-01-02 14:00:00,0.665602807824469,0.5833333333333334,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,1.9386489548285506,0.6237008192564085,0.6769025081846556,True,False,False,0.2806212472394087,0.621603046234539,0.09777570652605237
2025-01-02 15:00:00,0.7538347620375614,0.625,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.6504368218247224,0.4710291082590674,True,False,False,0.17777777777777776,0.5666666666666667,0.25555555555555554
2025-01-02 16:00:00,0.6923204326595385,0.6666666666666666,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.5382633725138526,0.4519607246110681,True,False,False,0.17777777777777776,0.5666666666666667,0.25555555555555554
2025-01-02 17:00:00,0.5654786907377577,0.7083333333333334,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6470253128284205,1.6470253128284205,1.6470253128284205,0.640970150023412,0.4554894480496515,False,False,False,0.278432489572386,0.38823417709428065,0.3333333333333333
2025-01-02 18:00:00,0.8701426899182569,0.75,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.5997337860245486,0.6385318231316095,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-02 19:00:00,0.7627645764122756,0.7916666666666666,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.45800990476470604,0.6866807440052872,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-02 20:00:00,0.4012511740351241,0.8333333333333334,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.1686927399081286,1.1686927399081286,1.1686927399081286,0.428918309744568,0.5083440647114341,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-02 21:00:00,0.3701828819089118,0.875,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0782025686667334,1.0782025686667334,1.0782025686667334,0.49903233503908345,0.6149639615827462,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-02 22:00:00,0.30853852410859123,0.9166666666666666,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8986558954619163,0.8986558954619163,0.8986558954619163,0.597612084750724,0.44103225521427236,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-02 23:00:00,0.25999328814580247,0.9583333333333334,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7572620043081626,0.7572620043081626,0.7572620043081626,0.5043963747876962,0.41028623129132746,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-03 00:00:00,0.3502104356209848,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.020030395012577,1.020030395012577,1.020030395012577,0.12598588269756084,0.43967097693304696,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-03 01:00:00,0.16248282402260214,0.041666666666666664,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.47325094375515186,0.47325094375515186,0.47325094375515186,0.4595485191681532,0.586473620128207,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-03 02:00:00,0.28426737225736964,0.08333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8279632201670961,0.8279632201670961,0.8279632201670961,0.40811414043431027,0.32889178060536955,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-03 03:00:00,0.35556605626963106,0.125,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0356292901057216,1.0356292901057216,1.0356292901057216,0.42382138612083253,0.5267762508275048,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-03 04:00:00,0.48478439547057994,0.16666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.4119933848657669,1.4119933848657669,1.4119933848657669,0.5302693716390607,0.5328902949527612,False,False,False,0.29800110252237216,0.36866556414429447,0.3333333333333333
2025-01-03 05:00:00,0.42983627167900035,0.20833333333333334,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.251950305861166,1.251950305861166,1.251950305861166,0.44267297757760055,0.5697400201159815,False,False,False,0.324674949023139,0.34199171764352765,0.3333333333333333
2025-01-03 06:00:00,0.3708053127812165,0.25,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.080015474120048,1.080015474120048,1.080015474120048,0.6445595479770132,0.5146928433350645,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-03 07:00:00,0.5323507017429995,0.2916666666666667,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.5505360244941733,1.5505360244941733,1.5505360244941733,0.6969073890405143,0.5583764185638407,False,False,False,0.28164879918352753,0.3850178674831391,0.3333333333333333
2025-01-03 08:00:00,0.4493382770381523,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3087522632179194,1.3087522632179194,1.3087522632179194,0.47153649386765845,0.42014399784856993,False,False,False,0.31520795613034674,0.3514587105363199,0.3333333333333333
2025-01-03 09:00:00,0.6796352864470033,0.375,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.9795202517873884,1.9795202517873884,1.9795202517873884,0.7012264883438053,0.5297488372567999,False,False,False,0.27732267226194196,0.3693972997616816,0.35328002797637653
2025-01-03 10:00:00,0.6828938902798837,0.4166666666666667,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.9890113309122825,1.9890113309122825,1.9890113309122825,0.7242836155572158,0.4734134644026063,False,False,False,0.27753358513138404,0.36813182254502896,0.35433459232358694
2025-01-03 11:00:00,0.7810889720450233,0.4583333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.6594878356709378,0.694960162539341,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-03 12:00:00,0.6823204735966533,0.5,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.9873411852329708,1.9873411852329708,1.9873411852329708,0.7499150282556677,0.5086989655655303,False,False,False,0.2774964707829549,0.368354508635604,0.3541490205814412
2025-01-03 13:00:00,0.91749883231337,0.5416666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.8269784568077724,0.6091093334970636,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-03 14:00:00,0.8520744177755777,0.5833333333333334,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.6773362851695787,0.6377296108464834,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-03 15:00:00,0.957582331044748,0.625,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.8751847323461821,0.6037633657496722,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-03 16:00:00,0.6816795612354776,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.9854744502004202,1.9854744502004202,1.9854744502004202,0.6605750639506668,0.41150684876422045,False,False,False,0.27745498778223154,0.36860340663994395,0.35394160557782445
2025-01-03 17:00:00,0.7637555299529581,0.7083333333333334,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.6576273685928172,0.5757925704317371,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-03 18:00:00,0.6889295816120441,0.75,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.6577162807839279,0.4427368228223878,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-03 19:00:00,0.5886523517484609,0.7916666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.7145214128595947,1.7145214128595947,1.7145214128595947,0.50464886757196,0.4336363280795753,False,False,False,0.2761826195713468,0.3904840470953198,0.3333333333333333
2025-01-03 20:00:00,0.40595210142704286,0.8333333333333334,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.182384761437989,1.182384761437989,1.182384761437989,0.3764956424159335,0.6425049840768915,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-03 21:00:00,0.415218305040901,0.875,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.2093737040026245,1.2093737040026245,1.2093737040026245,0.6504288506353101,0.5500906378157201,False,False,False,0.3317710493328959,0.3348956173337707,0.3333333333333333
2025-01-03 22:00:00,0.25689162820512706,0.9166666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7482280433159041,0.7482280433159041,0.7482280433159041,0.5701328124879945,0.3820413993249036,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-03 23:00:00,0.39575178500062946,0.9583333333333334,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.152675101943581,1.152675101943581,1.152675101943581,0.36124868227461104,0.46421236963623447,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-04 00:00:00,0.3395688436740284,0.0,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9890354670117332,0.9890354670117332,0.9890354670117332,0.4963932750953685,0.5030301705268287,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-04 01:00:00,0.38725783210585407,0.041666666666666664,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.1279354333180216,1.1279354333180216,1.1279354333180216,0.305403354246511,0.6192748692874339,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-04 02:00:00,0.4774934016683525,0.08333333333333333,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3907574805874345,1.3907574805874345,1.3907574805874345,0.5281838713327558,0.6228971903925699,False,False,False,0.30154041990209424,0.3651262467645724,0.3333333333333333
2025-01-04 03:00:00,0.43303116738396885,0.125,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.261255827331948,1.261255827331948,1.261255827331948,0.546883588063639,0.46316138665357687,False,False,False,0.3231240287780086,0.343542637888658,0.3333333333333333
2025-01-04 04:00:00,0.49818735030026373,0.16666666666666666,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.451031117379409,1.451031117379409,1.451031117379409,0.4199707462062521,0.5060252904143193,False,False,False,0.29149481377009845,0.3751718528965682,0.3333333333333333
2025-01-04 05:00:00,0.35113011148747253,0.20833333333333334,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0227090625848714,1.0227090625848714,1.0227090625848714,0.5092944167066088,0.4918878902325932,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-04 06:00:00,0.4531455378034652,0.25,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3198413722431026,1.3198413722431026,1.3198413722431026,0.5739543781520514,0.5825562318001531,False,False,False,0.3133597712928162,0.3533068953738504,0.3333333333333333
2025-01-04 07:00:00,0.505758158568082,0.2916666666666667,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.473082015246841,1.473082015246841,1.473082015246841,0.7224632541761082,0.4685055494591473,False,False,False,0.2878196641255265,0.3788470025411401,0.3333333333333333
2025-01-04 08:00:00,0.42139952880287346,0.3333333333333333,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.2273772683578839,1.2273772683578839,1.2273772683578839,0.43486917982733975,0.5159185652148809,False,False,False,0.328770455273686,0.33789621139298065,0.3333333333333333
2025-01-04 09:00:00,0.331123726959724,0.375,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9644380396885165,0.9644380396885165,0.9644380396885165,0.5533581668170123,0.5102295813145467,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-04 10:00:00,0.660133243247675,0.4166666666666667,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.922718184216529,1.922718184216529,1.922718184216529,0.731501143405734,0.37388043647396774,False,False,False,0.2760604040937006,0.3769709087711295,0.3469686871351699
2025-01-04 11:00:00,0.8873406359786346,0.4583333333333333,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.8583964952359233,0.5085842151234081,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-04 12:00:00,0.7607440946152759,0.5,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.7387887626786799,0.49103554891976614,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-04 13:00:00,0.8376377283602584,0.5416666666666666,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.6506579688694376,0.49785354865793374,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-04 14:00:00,0.7858631418836065,0.5833333333333334,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.585144864472308,0.4337344358334668,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-04 15:00:00,0.9853382104417444,0.625,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.8605013742974937,0.5069432238862357,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-04 16:00:00,0.8740877477300563,0.6666666666666666,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.7430942802195433,0.4090267001878427,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-04 17:00:00,1.0175392741069418,0.7083333333333334,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,1.0,0.5010327729513115,False,True,False,0.42777777777777776,0.3666666666666667,0.20555555555555555
2025-01-04 18:00:00,0.785730683518213,0.75,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.5800872438401146,0.5434278198916527,False,True,False,0.42777777777777776,0.3666666666666667,0.20555555555555555
2025-01-04 19:00:00,0.8473059093883607,0.7916666666666666,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.7522707726708137,0.5357517562212804,False,True,False,0.42777777777777776,0.3666666666666667,0.20555555555555555
2025-01-04 20:00:00,0.8276751707008754,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.0,2.0,0.7519972459758658,0.5627516394107852,False,False,False,0.2777777777777778,0.36666666666666675,0.35555555555555557
2025-01-04 21:00:00,0.49974722395840593,0.875,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.4555744387138037,1.4555744387138037,1.4555744387138037,0.41589084212765487,0.5959088344544121,False,False,False,0.29073759354769935,0.3759290731189673,0.3333333333333333
2025-01-04 22:00:00,0.2822486962024989,0.9166666666666666,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.822083581172327,0.822083581172327,0.822083581172327,0.4769562764553106,0.46140764909627807,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-01-04 23:00:00,0.4739932762526824,0.9583333333333334,0.8333333333333334,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3805629405417934,1.3805629405417934,1.3805629405417934,0.4261769401221189,0.5102048439888685,False,False,False,0.30323950990970105,0.3634271567569656,0.3333333333333333
2025-01-05 00:00:00,0.4528936365320317,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3191076792195098,1.3191076792195098,1.3191076792195098,0.5103416894510824,0.4276932654172936,False,False,False,0.313482053463415,0.3531846132032516,0.3333333333333333
2025-01-05 01:00:00,0.3817529633355941,0.041666666666666664,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.1119018349580412,1.1119018349580412,1.1119018349580412,0.48103970500421683,0.4459859218922142,False,False,False,0.3333333333333333,0.3333333333333333,0.3333333333333333
